id,created_at,text
1103451114907856897,2019-03-07 00:23:41,Ya estan disponibles en Spotify nuestras conferencias de prensa matutinas. https://t.co/xLAm1WCffJ
1103279319160303616,2019-03-06 13:01:02,"Estamos por el dialogo, la diversidad y el respeto a los derechos humanos. Conferencia de prensa en vivo. https://t.co/fdCA7HXHOC"
1103042189096075270,2019-03-05 21:18:46,El agua de coco tiene muchas propiedades. Dirian en mi pueblo: Ay mojo maistro! Ni que fuera politico corrupto. https://t.co/6s9fnNZzyC
1102917338872012800,2019-03-05 13:02:39,Conferencia de prensa matutina desde Palacio Nacional. https://t.co/Gq4YLdlyHx
1102555433514893312,2019-03-04 13:04:34,El poder atonta a los inteligentes y a los tontos los vuelve locos. Conferencia de prensa en vivo. https://t.co/CWyrUxvcMF
1102304530882912257,2019-03-03 20:27:34,"Programa de mejoramiento urbano, desde Los Cabos, Baja California Sur. https://t.co/YexBaqkyZO"
1102054109883105280,2019-03-03 03:52:29,"Hoy estuvimos en Chihuahua y Hermosillo, Sonora. Los Programas Integrales de Bienestar empiezan a ser hechos y no p... https://t.co/xEiZ7BurVt"
1101895657944576000,2019-03-02 17:22:51,"'Tandas para el Bienestar', desde Chihuahua, Chihuahua. https://t.co/sAGSyLXOEA"
1101470686688636928,2019-03-01 13:14:10,La transparencia es la regla de oro de la democracia. Conferencia de prensa matutina. https://t.co/8yKgbX2UUa
1101104374745489408,2019-02-28 12:58:35,Tenemos que apoyar y proteger a nuestros paisanos en el extranjero. Conferencia de prensa en vivo. https://t.co/YiZuA9YhbV
1100748045484847105,2019-02-27 13:22:39,"Es importante ser honrado, pero es mas importante ser honesto. Conferencia de prensa en vivo. https://t.co/WU8voBTWCp"
1100474421356232705,2019-02-26 19:15:22,"Hoy tuve una conversacion con un autentico cristiano, el obispo catolico del Istmo de Tehuantepec, Arturo Lona. https://t.co/BhmDwbm7Cx"
1100411766629007361,2019-02-26 15:06:24,"Sigue las actividades del presidente de Mexico a traves de Telegram 
https://t.co/pcR7jyA2bj"
1100385212037382144,2019-02-26 13:20:53,La informacion es democracia. Conferencia de prensa matutina desde Palacio Nacional. https://t.co/qVymwJywQf
1100017097797656583,2019-02-25 12:58:08,"Queremos la modernidad, pero forjada desde abajo y para todos. Conferencia de prensa matutina. https://t.co/AASlM3yoP7"
1099755904000499713,2019-02-24 19:40:14,Celebramos el Dia de la Bandera con un representante del pueblo soberano. Asi sera siempre. https://t.co/ltrgTImwek
1099684893397643274,2019-02-24 14:58:04,"Dia de la Bandera Nacional, desde Chetumal, Quintana Roo. https://t.co/pKaQeEHrqt"
1099486624168267782,2019-02-24 01:50:13,"En Escarcega, Campeche, informando, orientando, concientizando. La Cuarta Transformacion va. https://t.co/GH2RcbKGNV"
1099373119343538176,2019-02-23 18:19:11,"Entrega de 'Credito Ganadero a la Palabra', desde Candelaria, Campeche. https://t.co/TRW2hAklcw"
1099081627437654018,2019-02-22 23:00:54,"Entrega de 'Credito Ganadero a la Palabra', desde Macuspana, Tabasco. https://t.co/i9aQdgwASY"
1099025771623006208,2019-02-22 19:18:57,"Me preguntaron sobre la carta de la senora Maria Consuelo Loera, madre de Joaquin Guzman. Dije que la primera parte... https://t.co/DmPhbWhGea"
1098970663988019200,2019-02-22 15:39:58,"Aniversario luctuoso de Francisco I. Madero, Apostol de la Democracia y Jose Maria Pino Suarez, Caballero de la Lea... https://t.co/tCRdH3cOJ2"
1098935146172928000,2019-02-22 13:18:50,La ciudadania tendra la ultima palabra. Conferencia matutina en vivo. https://t.co/fwhWkSlfIC
1098692406453723137,2019-02-21 21:14:17,"Recibi a pastores de la comunidad evangelica al igual que lo hago con catolicos, judios, personas de otras religion... https://t.co/zkJpZT4TIa"
1098572833263767557,2019-02-21 13:19:08,Avances en el Plan contra el robo de combustible. Conferencia de prensa. https://t.co/BeL9nj84sI
1098393444194705408,2019-02-21 01:26:18,"En compania del secretario de Relaciones Exteriores, Marcelo Ebrard y de la secretaria de Trabajo, Luisa Maria Alca... https://t.co/xHdywRXUda"
1098336689955659776,2019-02-20 21:40:47,"Acompane al ciudadano gobernador de Nuevo Leon, Jaime Rodriguez y a Alfredo Harp, en la inauguracion del Salon de l... https://t.co/kta1mrxtju"
1098213500504072192,2019-02-20 13:31:16,"Conferencia de prensa matutina, desde Monterrey, Nuevo Leon. https://t.co/gDCZ7qXmYR"
1097991238723063810,2019-02-19 22:48:05,"Dia del Ejercito Mexicano, desde Saltillo, Coahuila. https://t.co/xfqtISXZCw"
1097845840360628224,2019-02-19 13:10:19,La mayor riqueza de Mexico es la honestidad de su pueblo. Conferencia de prensa en vivo. https://t.co/kSDbjHP0bo
1097530322776965121,2019-02-18 16:16:34,"Recibimos a Astrid, princesa de Belgica, quien encabeza una delegacion ministerial del ambito economico con represe... https://t.co/U8eirfey0K"
1097481663569752064,2019-02-18 13:03:13,El funcionario debe aprender a vivir en la justa mediania. Conferencia matutina en vivo. https://t.co/G1Ysv3GzbY
1097322589570113536,2019-02-18 02:31:07,"Hoy estuve en las Islas Marias con algunos miembros del Gabinete. Manana informare que, despues de mas de un siglo,... https://t.co/RHmboAwcKS"
1097270647451901953,2019-02-17 23:04:43,"Programa 'Sembrando Vida', desde El Salto, Durango. https://t.co/QeJTcYVjMi"
1096963454789971968,2019-02-17 02:44:02,En Sinaloa entregamos diversos apoyos de los 'Programas Integrales de Bienestar'; nos comprometimos a concluir la c... https://t.co/qjt7so3JaF
1096834747223879681,2019-02-16 18:12:36,"Visita al tramo Canelas-Tamazula de la carretera Los Herrera-Tamazula, desde Durango. https://t.co/fk6XODvKY8"
1096566121681932289,2019-02-16 00:25:11,"Supervision de obra en tramo carretero Badiraguato-Guadalupe y Calvo, desde Sinaloa. https://t.co/k5MHxXwDi3"
